@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
0.223968,0.177639,0.945237,-0.719509,-0.269119,0.533042,-1.252551,-0.346248,0.825292,1.59417,0.223473,0.175839,0.923033,-0.7134,-0.249359,0.511164,-1.224565,-0.349158,0.766656,1.506378,0.220149,0.16575,0.784378,-0.668586,-0.141718,0.377704,-1.04629,-0.369903,0.453212,1.01388,0.003324,0.210282,0.143599,0.483005,-0.458385,-0.032895,0.184146,-0.642532,-0.392124,0.071797,0.341698,0.013191,0.009867,0.198488,0.07662,0.197444,0.058954,-0.019876,0.233167,-0.174214,-0.234661,0.000288,0.08298,0.024984,0.02166,0.011793,0.222371,0.022663,0.062795,0.052232,-0.00101,0.084282,-0.03205,-0.380401,0.000018,0.006767,0.001101,-0.002223,-0.01209,-0.023883,0.206316,0.24782,0.138079,2.06316,0.039483,0.221652,'class 2'
0.311884,0.200153,1.615472,-1.835867,0.376049,0.048041,-1.883908,-1.502861,6.289902,1.866214,0.310512,0.197279,1.575449,-1.795309,0.366583,0.039576,-1.834885,-1.503417,5.662406,1.756802,0.301528,0.178016,1.319772,-1.533617,0.302776,-0.011535,-1.522081,-1.506927,2.683313,1.140874,0.008983,0.27962,0.124823,0.782943,-0.961645,0.155612,-0.092035,-0.86961,-1.528608,0.279566,0.302312,0.030892,0.021909,0.243848,0.047471,0.215702,-0.289096,0.01833,-0.072929,-0.216167,1.37047,0.000857,0.010259,0.066664,0.05768,0.035772,0.220843,0.012932,0.011645,-0.012103,0.000003,0.002092,-0.014195,-0.176244,0,0.000133,0.089669,0.080685,0.058777,0.023005,0.239745,0.254916,0.21491,2.397448,0.011947,0.24003,'class 2'
0.334675,0.135569,1.733801,-2.329138,1.209104,-0.622136,-1.707002,1.538591,3.192369,0.588468,0.332959,0.132929,1.695127,-2.281814,1.16631,-0.620603,-1.661211,1.537526,2.819062,0.541432,0.321677,0.115879,1.447226,-1.974127,0.901103,-0.604463,-1.369664,1.529037,1.140961,0.292766,0.011281,0.293405,0.075368,0.904095,-1.262813,0.388437,-0.488319,-0.774494,1.467063,0.0653,0.040948,0.039554,0.028273,0.246714,0.040924,0.258738,-0.365206,0.033139,-0.162379,-0.202827,1.052144,0.000109,0.000818,0.086245,0.074964,0.046691,0.219236,0.014301,0.015334,-0.013097,-0.000054,0.007339,-0.020435,-0.368108,0,0.000386,0.113722,0.102441,0.074168,0.027477,0.24156,0.255198,0.226028,2.415596,0.00868,0.243308,'class 2'
0.344258,0.024072,1.855898,-2.613531,1.691989,-1.12986,-1.483671,1.378142,0.42753,0.062591,0.342308,0.022762,1.815819,-2.558205,1.622562,-1.114534,-1.443671,1.368811,0.354481,0.054166,0.329548,0.014997,1.55872,-2.201247,1.207208,-1.009369,-1.191877,1.253772,0.080699,0.016655,0.01276,0.297995,0.015361,0.987787,-1.395143,0.485019,-0.641223,-0.75392,0.352082,0.01236,0.00635,0.044313,0.031553,0.246616,0.042877,0.282863,-0.398047,0.039214,-0.170856,-0.227191,-0.042353,0.000251,0.001587,0.095692,0.082932,0.051379,0.217405,0.015854,0.018861,-0.012483,-0.00016,0.013683,-0.026166,-0.443206,0,0.000794,0.124904,0.112144,0.08059,0.029211,0.240696,0.259115,0.226248,2.406959,0.009794,0.239362,'class 2'
0.33272,0.17347,1.718453,-2.429991,1.475846,-1.187847,-1.242144,-0.247245,0.008704,0.001474,0.330881,0.170818,1.679803,-2.375218,1.409922,-1.15621,-1.219008,-0.203527,0.011124,0.001972,0.318899,0.153458,1.433079,-2.02488,1.023194,-0.951762,-1.073118,-0.06934,0.030192,0.007364,0.011982,0.289887,0.110502,0.903078,-1.268877,0.397248,-0.531831,-0.737046,-0.009463,0.033902,0.021056,0.040994,0.029012,0.242816,0.058692,0.267967,-0.373677,0.033669,-0.13705,-0.236627,-0.339839,0.000692,0.004958,0.088065,0.076083,0.047071,0.215327,0.017574,0.021679,-0.010014,-0.000293,0.020198,-0.030213,-0.483865,0,0.001271,0.115554,0.103572,0.07456,0.027489,0.236187,0.248757,0.219682,2.361873,0.010085,0.235459,'class 2'
0.298582,0.317214,1.176491,-1.657609,0.679438,-0.706501,-0.951108,-1.115765,0.0822,0.029916,0.297338,0.311564,1.150121,-1.620811,0.649925,-0.693508,-0.927303,-1.104909,0.071797,0.02733,0.28921,0.275138,0.981481,-1.385048,0.476069,-0.608618,-0.776429,-0.999481,0.027011,0.01408,0.008128,0.269404,0.190441,0.627008,-0.884301,0.193763,-0.383251,-0.50105,-0.531488,0.005426,0.006938,0.027935,0.019807,0.235405,0.077262,0.214202,-0.29436,0.019311,-0.078613,-0.215747,-0.634487,0.000815,0.009403,0.061934,0.053806,0.033999,0.213004,0.019383,0.023616,-0.005641,-0.000418,0.026369,-0.03201,-0.511188,0,0.001704,0.084335,0.076207,0.0564,0.022401,0.228342,0.246732,0.213101,2.283422,0.009801,0.227751,'class 2'
0.250331,0.370968,0.530727,-0.528082,-0.003858,0.119562,-0.647644,-1.440079,0.082072,0.294302,0.249981,0.36456,0.518413,-0.520638,-0.001213,0.111108,-0.631746,-1.438201,0.074791,0.275916,0.247588,0.323206,0.439352,-0.469885,0.011975,0.059074,-0.528958,-1.420061,0.038173,0.172891,0.002392,0.240942,0.226527,0.285529,-0.349771,0.018678,-0.02057,-0.329201,-1.2863,0.005827,0.047626,0.009039,0.006646,0.225298,0.088963,0.145439,-0.178239,0.002855,0.011746,-0.189985,-0.880292,0.000646,0.020348,0.024683,0.022291,0.015644,0.21046,0.021151,0.02478,0.000462,-0.000497,0.031749,-0.031287,-0.531705,0,0.001987,0.039521,0.037128,0.030482,0.014838,0.218632,0.237273,0.205039,2.186318,0.01274,0.216422,'class 2'
0.202946,0.316963,0.715812,0.477589,-0.142317,0.870205,-0.392617,-1.550204,0.181871,0.79736,0.203365,0.312539,0.695903,0.46184,-0.13569,0.84576,-0.38392,-1.547928,0.161264,0.756056,0.205972,0.283572,0.569813,0.364495,-0.096396,0.691384,-0.326889,-1.527672,0.068878,0.51844,-0.002607,0.21136,0.210179,0.318947,0.162737,-0.039756,0.385923,-0.223186,-1.416683,0.004913,0.185507,-0.007995,-0.005388,0.213978,0.089621,0.11704,-0.053409,-0.009411,0.115588,-0.168998,-1.024777,0.000116,0.040495,-0.010612,-0.008005,-0.002618,0.207745,0.02272,0.025488,0.007931,-0.000495,0.035928,-0.027996,-0.547223,0,0.002043,-0.004379,-0.001772,0.003615,0.006233,0.208888,0.233945,0.183704,2.088879,0.018177,0.2147,'class 2'
0.16925,0.19483,0.984214,0.992748,0.007728,1.187257,-0.194509,1.532224,0.940844,0.954639,0.17002,0.193465,0.963724,0.971298,0.00678,1.162516,-0.191218,1.536189,0.864454,0.916298,0.174994,0.184072,0.831585,0.834032,0.002034,1.003307,-0.169275,1.567314,0.478213,0.687474,-0.004974,0.187236,0.152654,0.527301,0.503764,-0.014354,0.64634,-0.142576,-1.450195,0.078974,0.311194,-0.017216,-0.012242,0.203076,0.079607,0.149754,0.05121,-0.015018,0.202659,-0.151449,-1.100422,0.000164,0.062696,-0.033055,-0.028082,-0.01584,0.204926,0.023936,0.026171,0.01626,-0.000397,0.038551,-0.022291,-0.557012,0,0.001851,-0.034906,-0.029932,-0.01769,-0.00185,0.200438,0.229012,0.167217,2.004375,0.022916,0.210206,'class 2'
0.153888,0.065917,0.910899,0.998401,0.082012,1.077456,-0.079055,1.50311,0.666623,0.668759,0.154613,0.066662,0.89889,0.984423,0.079349,1.063042,-0.078618,1.510098,0.63155,0.651694,0.159393,0.071467,0.818605,0.891437,0.062234,0.96808,-0.076643,1.558876,0.433665,0.545724,-0.00478,0.172577,0.077763,0.584953,0.610887,0.012811,0.706653,-0.095765,-1.439906,0.120142,0.321937,-0.017965,-0.013184,0.193938,0.063109,0.181507,0.114728,-0.01533,0.250344,-0.135615,-1.135805,0.00098,0.074482,-0.039325,-0.034544,-0.02136,0.202085,0.024667,0.027235,0.024864,-0.000208,0.039355,-0.014491,-0.557509,0.000001,0.00145,-0.047473,-0.042692,-0.029508,-0.008148,0.193787,0.222005,0.156435,1.937866,0.025424,0.202901,'class 2'
0.154313,0.046971,0.661336,0.711575,0.034099,0.785871,-0.074295,1.524941,0.187317,0.369943,0.154805,0.045341,0.656735,0.706427,0.033636,0.780118,-0.073691,1.535013,0.181897,0.364495,0.1581,0.035579,0.624354,0.669791,0.029261,0.742068,-0.072276,-1.541656,0.148753,0.331578,-0.003295,0.168118,0.02579,0.491602,0.508351,0.004629,0.600518,-0.092167,-1.390193,0.061997,0.239907,-0.013313,-0.010018,0.187316,0.047417,0.18191,0.129838,-0.013012,0.250533,-0.120695,-1.143828,0.001162,0.068905,-0.03251,-0.029215,-0.019198,0.19931,0.024815,0.028925,0.033166,0.000041,0.038228,-0.005062,-0.539068,0.000001,0.000937,-0.044505,-0.04121,-0.031192,-0.011995,0.1889,0.216535,0.150674,1.889001,0.025364,0.195831,'class 2'
0.165695,0.112196,0.40387,0.311747,-0.033214,0.49502,-0.183273,-1.523981,0.022357,0.230041,0.165907,0.110039,0.399855,0.311138,-0.031909,0.490563,-0.179426,-1.513233,0.021728,0.224443,0.167332,0.09614,0.374802,0.306518,-0.024797,0.464017,-0.157499,-1.443339,0.018146,0.193141,-0.001425,0.171992,0.059929,0.304887,0.261856,-0.017024,0.392331,-0.130475,-1.290474,0.009371,0.136663,-0.006084,-0.00466,0.183262,0.040862,0.151231,0.103656,-0.009805,0.209884,-0.106229,-1.128215,0.000537,0.049964,-0.017355,-0.01593,-0.01127,0.196685,0.024314,0.031293,0.040669,0.0003,0.035372,0.005296,-0.470642,0.000001,0.000452,-0.030778,-0.029353,-0.024694,-0.013423,0.185615,0.216207,0.150649,1.856149,0.022848,0.188618,'class 2'
0.183828,0.145916,0.283697,-0.179635,-0.026672,0.173771,-0.353407,-1.37359,0.004484,0.138958,0.183693,0.14316,0.275434,-0.175241,-0.025321,0.16928,-0.344521,-1.360757,0.004053,0.131995,0.182806,0.125913,0.225802,-0.145091,-0.018828,0.146958,-0.292049,-1.269902,0.002029,0.096363,0.000886,0.180749,0.084507,0.145292,-0.055786,-0.014133,0.144797,-0.200583,-1.081388,0.000186,0.059643,0.002943,0.002057,0.181238,0.044385,0.103721,0.054137,-0.0063,0.145665,-0.091528,-1.086761,0.000082,0.02813,0.002454,0.001568,-0.000489,0.194286,0.023125,0.034269,0.047003,0.000514,0.032252,0.014752,-0.217949,0,0.000153,-0.010594,-0.01148,-0.013537,-0.013048,0.18373,0.214095,0.156815,1.837301,0.01838,0.181808,'class 2'
0.203782,0.132748,0.551549,-0.761307,0.13147,-0.21678,-0.544526,-0.92252,0.031129,0.053709,0.203193,0.129932,0.539603,-0.744821,0.125602,-0.210621,-0.5342,-0.902508,0.029042,0.052352,0.199385,0.113372,0.464078,-0.637916,0.089837,-0.164705,-0.473211,-0.778393,0.019365,0.047588,0.003807,0.190068,0.083277,0.275519,-0.361313,0.02271,-0.039752,-0.32156,-0.649977,0.005184,0.039708,0.013125,0.009317,0.180379,0.050817,0.059488,0.003587,-0.00296,0.078772,-0.075185,-1.01232,0,0.011851,0.022813,0.019006,0.009688,0.192173,0.021229,0.03776,0.051956,0.000628,0.035667,0.016288,0.331183,0.000001,0.000188,0.011019,0.007212,-0.002106,-0.011794,0.18277,0.209664,0.167363,1.827697,0.01323,0.177459,'class 2'
0.217607,0.065562,0.927214,-1.248555,0.338702,-0.30484,-0.943716,-0.355811,0.31814,0.204081,0.216603,0.065422,0.904416,-1.216276,0.320233,-0.29318,-0.923096,-0.353159,0.293494,0.198397,0.210194,0.06681,0.759747,-1.011622,0.215047,-0.220162,-0.79146,-0.339237,0.167006,0.163191,0.006409,0.19547,0.074268,0.426187,-0.549388,0.056085,-0.077861,-0.471527,-0.349538,0.023388,0.077486,0.021134,0.014725,0.179821,0.055847,0.035421,-0.028671,-0.000603,0.025868,-0.054539,-0.890912,0.000003,0.003233,0.036782,0.030374,0.015649,0.190389,0.01862,0.041685,0.055465,0.000602,0.046,0.009465,0.55644,0.000002,0.000667,0.026215,0.019806,0.005081,-0.010568,0.18184,0.202267,0.171953,1.818398,0.009706,0.179462,'class 2'
0.216171,0.103476,1.033711,-1.293025,0.284669,-0.13016,-1.162864,-0.264778,0.891529,0.533239,0.21511,0.103205,1.004371,-1.255376,0.267503,-0.124718,-1.130658,-0.264439,0.797373,0.505957,0.20837,0.101921,0.819198,-1.018034,0.171488,-0.090423,-0.927612,-0.264631,0.363197,0.350443,0.00674,0.19364,0.095111,0.426271,-0.518931,0.039844,-0.025035,-0.493896,-0.282867,0.029599,0.109915,0.02147,0.01473,0.178977,0.058595,0.024118,-0.032326,0.000211,-0.006094,-0.026231,-0.574158,0,0.000203,0.036132,0.029393,0.014662,0.188954,0.015308,0.04597,0.057614,0.000419,0.057467,0.000146,0.620964,0.000005,0.001643,0.026156,0.019416,0.004686,-0.009976,0.179955,0.195503,0.170294,1.799549,0.009219,0.178104,'class 2'
0.195669,0.222549,0.660779,-0.677854,-0.012215,0.165229,-0.843083,-0.328027,0.233578,0.508347,0.195107,0.218126,0.640353,-0.656054,-0.012206,0.161478,-0.817532,-0.328831,0.206264,0.47923,0.191546,0.190732,0.511131,-0.517976,-0.011764,0.138099,-0.656075,-0.336106,0.08461,0.315356,0.003561,0.184112,0.132711,0.24581,-0.239504,-0.005768,0.080791,-0.320295,-0.353285,0.004614,0.080435,0.010996,0.007434,0.177691,0.058743,0.017248,-0.008925,-0.000228,0.017784,-0.026709,0.683194,0,0.00099,0.017416,0.013855,0.006421,0.187872,0.011323,0.050505,0.05859,0.000086,0.068597,-0.010007,0.641784,0.000011,0.003089,0.007235,0.003674,-0.00376,-0.010181,0.176707,0.195866,0.167049,1.767068,0.009731,0.173357,'class 2'
0.162773,0.272831,0.389264,0.410126,-0.018236,0.5523,-0.142173,-0.609758,0.040562,0.241147,0.1631,0.266946,0.379342,0.400338,-0.017034,0.538109,-0.137771,-0.611085,0.036607,0.228407,0.165189,0.230046,0.316072,0.33892,-0.009711,0.446688,-0.107768,-0.620287,0.017656,0.153711,-0.002089,0.170109,0.150966,0.168004,0.197239,0.001684,0.225439,-0.0282,-0.632121,0.001251,0.032166,-0.007009,-0.004921,0.176207,0.055634,0.044452,0.029546,-0.001319,0.070215,-0.04067,0.805759,0.000005,0.006148,-0.013107,-0.011018,-0.006098,0.187129,0.006753,0.055118,0.058649,-0.000366,0.078834,-0.020185,0.646206,0.000017,0.004902,-0.024028,-0.02194,-0.017019,-0.010921,0.172705,0.190294,0.160899,1.727051,0.010646,0.172407,'class 2'
0.132335,0.231936,1.054917,1.441163,0.462975,1.056031,0.385132,-1.08704,0.467423,0.225053,0.133488,0.227911,1.025885,1.401738,0.438257,1.026324,0.375414,-1.087016,0.416242,0.211842,0.140863,0.202337,0.840543,1.150576,0.297337,0.834595,0.315981,-1.089548,0.178028,0.13448,-0.007375,0.157428,0.141579,0.433913,0.600888,0.085239,0.400716,0.200172,-1.19861,0.007261,0.020109,-0.023941,-0.016566,0.174995,0.048766,0.081435,0.065969,-0.003324,0.126925,-0.060956,0.834988,0.000077,0.01765,-0.041508,-0.034132,-0.017567,0.186695,0.002333,0.059579,0.058082,-0.000883,0.087802,-0.029721,0.642901,0.000023,0.006906,-0.053208,-0.045833,-0.029267,-0.0117,0.169348,0.183886,0.146681,1.693481,0.01393,0.175568,'class 2'
0.118836,0.182763,1.3665,1.882187,0.83496,1.259519,0.622669,-1.404781,0.718407,0.202789,0.120332,0.180874,1.328875,1.831012,0.791005,1.222578,0.608434,-1.410387,0.632256,0.188586,0.129932,0.16799,1.088439,1.503539,0.537301,0.987804,0.515735,-1.460721,0.251889,0.111424,-0.0096,0.151581,0.126194,0.565279,0.782365,0.145562,0.513348,0.269018,1.344105,0.01827,0.029848,-0.031248,-0.021649,0.174502,0.038267,0.114185,0.085189,-0.007535,0.17934,-0.094151,0.825483,0.000271,0.037399,-0.05417,-0.04457,-0.022921,0.186535,0.005128,0.063615,0.057182,-0.0014,0.095192,-0.03801,0.635243,0.000029,0.008871,-0.066202,-0.056603,-0.034954,-0.012032,0.16804,0.19174,0.134197,1.680399,0.01926,0.176586,'class 2'
0.128099,0.224892,1.096255,1.522814,0.545558,1.022874,0.49994,1.039829,0.317071,0.13673,0.129302,0.22058,1.068663,1.483556,0.516176,1.002768,0.480787,1.029877,0.299839,0.136232,0.137031,0.192857,0.892666,1.231998,0.345905,0.875037,0.356962,0.970528,0.203693,0.134201,-0.00773,0.154853,0.125025,0.50397,0.666077,0.079852,0.582289,0.083788,0.87977,0.055125,0.124251,-0.025552,-0.017822,0.17494,0.024943,0.14021,0.079844,-0.014865,0.221353,-0.141509,0.799343,0.00042,0.065834,-0.045638,-0.037909,-0.020087,0.186603,0.011134,0.066943,0.056219,-0.001848,0.100741,-0.044522,0.624625,0.000033,0.010551,-0.057301,-0.049572,-0.03175,-0.011663,0.169388,0.198194,0.126155,1.693878,0.024465,0.17839,'class 2'
0.154194,0.250513,0.675648,0.597834,-0.166033,1.013598,-0.415764,0.635021,0.365104,1.021539,0.154637,0.244402,0.665398,0.587678,-0.162577,0.999415,-0.411737,0.637494,0.343871,0.995674,0.157542,0.205599,0.597262,0.520596,-0.139822,0.904622,-0.384027,0.655807,0.22503,0.830309,-0.002905,0.165194,0.118369,0.414982,0.333547,-0.086335,0.644578,-0.31103,0.712114,0.050798,0.456593,-0.010557,-0.007653,0.176188,0.012635,0.162144,0.052424,-0.024208,0.249349,-0.196925,0.770671,0.000274,0.09958,-0.021551,-0.018647,-0.010994,0.186856,0.017565,0.06931,0.055417,-0.002161,0.104236,-0.048819,0.611529,0.000036,0.011713,-0.032219,-0.029314,-0.021662,-0.010668,0.17289,0.208836,0.123437,1.728901,0.028384,0.183895,'class 2'
0.183034,0.184367,0.95129,-0.345419,-0.705833,1.040272,-1.385691,0.587231,0.351101,2.942648,0.182692,0.179966,0.929457,-0.326841,-0.68105,1.026333,-1.353173,0.589976,0.302423,2.831024,0.180635,0.152022,0.792571,-0.213952,-0.530026,0.933667,-1.147619,0.610189,0.099144,2.165878,0.002057,0.177665,0.087871,0.502475,-0.03469,-0.239058,0.674549,-0.709239,0.67002,0.001152,0.957435,0.005028,0.002971,0.177848,0.020429,0.180667,0.013004,-0.03232,0.260913,-0.247909,0.746693,0.000022,0.12945,0.004844,0.002787,-0.000184,0.187253,0.024118,0.070521,0.054936,-0.002292,0.105532,-0.050595,0.595848,0.000037,0.012188,-0.004561,-0.006618,-0.009588,-0.009405,0.177269,0.218514,0.126157,1.772688,0.031151,0.182995,'class 2'
0.201203,0.106725,1.196655,-0.802423,-0.849039,1.020062,-1.822485,0.625324,2.601309,4.040039,0.200499,0.105345,1.167545,-0.774153,-0.820025,1.005657,-1.77981,0.62741,2.324985,3.879414,0.196125,0.096205,0.986018,-0.600561,-0.643276,0.910871,-1.511432,0.642303,1.058136,2.933776,0.004375,0.187429,0.070843,0.604353,-0.278066,-0.294382,0.653069,-0.931135,0.68342,0.097026,1.25485,0.01307,0.008696,0.179394,0.041401,0.190914,-0.025668,-0.035508,0.254273,-0.27994,0.729395,0.000094,0.142692,0.021105,0.016731,0.008035,0.187759,0.030572,0.07048,0.054863,-0.002222,0.104565,-0.049702,0.576988,0.000036,0.011899,0.012741,0.008366,-0.000329,-0.008364,0.18119,0.227222,0.133844,1.811897,0.03279,0.179978,'class 2'
0.204427,0.201608,1.012727,-0.669344,-0.676047,0.920758,-1.590102,0.719642,1.412258,3.152211,0.203898,0.197687,0.993336,-0.654541,-0.652562,0.905343,-1.559884,0.720221,1.301841,3.038672,0.200508,0.173126,0.869858,-0.561573,-0.511168,0.8055,-1.367073,0.723621,0.744271,2.360038,0.003391,0.192232,0.120349,0.577777,-0.349672,-0.238875,0.559253,-0.908925,0.730392,0.13178,1.077772,0.011666,0.008275,0.18035,0.064447,0.185972,-0.052916,-0.031895,0.228864,-0.281781,0.717889,0.000365,0.130379,0.023548,0.020157,0.011882,0.188347,0.036715,0.069203,0.055208,-0.00196,0.101384,-0.046176,0.553798,0.000033,0.010887,0.015551,0.012161,0.003885,-0.007997,0.183892,0.236986,0.145519,1.838924,0.03215,0.177256,'class 2'
0.198884,0.305227,0.633402,-0.288489,-0.323451,0.685524,-0.974013,0.8917,0.114605,1.377031,0.198758,0.299438,0.625677,-0.295208,-0.312077,0.669542,-0.96475,0.888642,0.116382,1.335456,0.197738,0.262638,0.576359,-0.330553,-0.243159,0.570217,-0.90077,0.866661,0.118214,1.081901,0.00102,0.19278,0.179943,0.439793,-0.319212,-0.116669,0.373579,-0.692791,0.809367,0.057936,0.568572,0.005978,0.004958,0.180418,0.086093,0.161773,-0.062636,-0.0227,0.18631,-0.248946,0.710473,0.000372,0.094724,0.01834,0.01732,0.012362,0.189002,0.04234,0.066843,0.055895,-0.001546,0.096166,-0.040271,0.52429,0.000029,0.009307,0.009756,0.008736,0.003778,-0.008584,0.185354,0.234499,0.156727,1.853538,0.027912,0.176681,'class 2'
0.194389,0.348823,0.395151,-0.125714,-0.078279,0.342679,-0.468393,1.340715,0.005198,0.328919,0.194444,0.342943,0.386475,-0.141071,-0.073179,0.324822,-0.465893,1.329009,0.006221,0.312616,0.194472,0.305123,0.342905,-0.226372,-0.043763,0.223188,-0.44956,1.241535,0.011596,0.226295,-0.000028,0.19113,0.216246,0.282674,-0.292642,-0.010769,0.107367,-0.400009,0.985966,0.011023,0.128716,0.003315,0.003343,0.179533,0.103582,0.118951,-0.053263,-0.011716,0.131007,-0.18427,0.706625,0.000141,0.0497,0.014911,0.01494,0.011597,0.189719,0.04726,0.06368,0.056776,-0.001046,0.08925,-0.032474,0.485172,0.000024,0.007408,0.004725,0.004754,0.001411,-0.010186,0.185961,0.220962,0.164518,1.859605,0.020122,0.178492,'class 2'
0.195774,0.329978,0.542956,-0.377604,-0.126637,0.380905,-0.758509,-1.1161,0.092557,0.649133,0.195587,0.325149,0.529309,-0.379996,-0.11454,0.358891,-0.738887,-1.117802,0.087008,0.602559,0.194146,0.294321,0.444531,-0.385998,-0.050016,0.224767,-0.610765,-1.133248,0.052007,0.349057,0.001441,0.188634,0.221473,0.262881,-0.319506,0.014762,-0.01306,-0.306446,-1.269584,0.004393,0.043038,0.006953,0.005513,0.177863,0.114778,0.062181,-0.026543,-0.003267,0.069713,-0.096256,0.713323,0.00001,0.013773,0.017724,0.016283,0.01077,0.190501,0.051321,0.060098,0.057643,-0.000539,0.081164,-0.023521,0.430948,0.000018,0.005479,0.005086,0.003645,-0.001867,-0.012638,0.18602,0.202843,0.171015,1.860202,0.010589,0.186484,'class 2'
0.199677,0.257074,0.895893,-0.843072,-0.240042,0.492504,-1.335576,-0.919894,1.187652,1.670938,0.199011,0.254622,0.87098,-0.820404,-0.225744,0.477502,-1.297906,-0.920482,1.060772,1.576038,0.19473,0.239144,0.712506,-0.675813,-0.145219,0.38237,-1.058183,-0.925736,0.473895,1.037598,0.00428,0.185097,0.199906,0.364832,-0.359795,-0.029165,0.170896,-0.530691,-0.955465,0.03186,0.246112,0.013914,0.009633,0.175783,0.118489,0.011041,0.013313,0.000023,0.01312,0.000192,1.22498,0,0.000084,0.023227,0.018947,0.009314,0.19136,0.054414,0.056523,0.058241,-0.000101,0.072681,-0.014439,0.352635,0.000013,0.003795,0.00765,0.00337,-0.006263,-0.015577,0.185528,0.198886,0.178099,1.855277,0.005991,0.184266,'class 2'
